,student_id,date_purchased,purchase_type,purchase_id,total_purchases
1990,276784,2022-10-06,Monthly,1,5
1991,276788,2022-06-22,Annual,1,1
1992,276829,2022-06-06,Annual,1,1
1993,276857,2022-06-07,Annual,1,1
1994,276860,2022-09-29,Annual,1,1
1995,276887,2022-06-12,Annual,1,1
1996,276932,2022-06-07,Monthly,1,5
1997,276932,2022-07-07,Monthly,1,5
1998,276932,2022-08-07,Monthly,1,5
1999,276932,2022-09-07,Monthly,1,5
2000,276932,2022-10-07,Monthly,1,5
2001,276938,2022-06-10,Monthly,1,1
2002,276998,2022-06-08,Annual,1,1
2003,277012,2022-06-25,Monthly,1,4
2004,277012,2022-07-25,Monthly,1,4
2005,277012,2022-08-25,Monthly,1,4
2006,277012,2022-09-25,Monthly,1,4
2007,277063,2022-06-09,Monthly,1,1
2008,277066,2022-06-10,Annual,1,1
2009,277078,2022-06-08,Annual,1,1
2010,277084,2022-06-13,Annual,1,1
2011,277095,2022-06-08,Annual,1,1
2012,277099,2022-06-08,Annual,1,1
2013,277105,2022-06-09,Annual,1,1
2014,277182,2022-06-09,Annual,1,1
2015,277242,2022-07-19,Annual,1,1
2016,277271,2022-06-10,Annual,1,1
2017,277285,2022-06-13,Annual,1,1
2018,277322,2022-07-07,Annual,1,1
2019,277323,2022-07-01,Annual,1,1
2020,277328,2022-06-10,Annual,1,1
2021,277353,2022-08-14,Monthly,1,3
2022,277353,2022-09-14,Monthly,1,3
2023,277353,2022-10-14,Monthly,1,3
2024,277398,2022-06-12,Annual,1,1
2025,277403,2022-06-29,Monthly,1,4
2026,277403,2022-07-29,Monthly,1,4
2027,277403,2022-08-29,Monthly,1,4
2028,277403,2022-09-29,Monthly,1,4
2029,277410,2022-06-11,Monthly,1,5
2030,277410,2022-07-11,Monthly,1,5
2031,277410,2022-08-12,Monthly,1,5
2032,277410,2022-09-12,Monthly,1,5
2033,277410,2022-10-11,Monthly,1,5
2034,277419,2022-06-16,Annual,1,1
2035,277461,2022-06-17,Annual,1,1
2036,277499,2022-06-12,Annual,1,1
2037,277508,2022-06-14,Annual,1,1
2038,277510,2022-07-26,Annual,1,1
2039,277521,2022-06-12,Monthly,1,2
2040,277521,2022-07-12,Monthly,1,2
2041,277524,2022-06-17,Annual,1,1
2042,277544,2022-06-12,Annual,1,1
2043,277556,2022-06-12,Annual,1,1
2044,277557,2022-06-13,Monthly,1,1
2045,277562,2022-06-12,Monthly,1,5
2046,277562,2022-07-12,Monthly,1,5
2047,277562,2022-08-12,Monthly,1,5
2048,277562,2022-09-12,Monthly,1,5
2049,277562,2022-10-12,Monthly,1,5
2050,277591,2022-06-14,Annual,1,1
2051,277609,2022-06-16,Annual,1,1
2052,277657,2022-09-19,Annual,1,1
2053,277668,2022-06-20,Annual,1,1
2054,277670,2022-06-13,Annual,1,1
2055,277704,2022-06-14,Annual,1,1
2056,277715,2022-06-15,Monthly,1,2
2057,277715,2022-07-15,Monthly,1,2
2058,277724,2022-09-28,Annual,1,1
2059,277728,2022-06-16,Annual,1,1
2060,277766,2022-06-14,Annual,1,1
2061,277782,2022-07-03,Monthly,1,1
2062,277803,2022-06-14,Monthly,1,2
2063,277803,2022-07-16,Monthly,1,2
2064,277814,2022-06-16,Monthly,1,4
2065,277814,2022-07-16,Monthly,1,4
2066,277814,2022-08-16,Monthly,1,4
2067,277814,2022-09-16,Monthly,1,4
2068,277821,2022-06-17,Monthly,1,2
2069,277821,2022-07-17,Monthly,1,2
2070,277834,2022-09-09,Annual,1,1
2071,277840,2022-09-30,Annual,1,1
2072,277845,2022-06-17,Annual,1,1
2073,277864,2022-06-18,Monthly,1,2
2074,277864,2022-07-19,Annual,1,2
2075,277866,2022-06-16,Monthly,1,3
2076,277866,2022-07-16,Monthly,1,3
2077,277866,2022-07-26,Annual,1,3
2078,277880,2022-06-15,Monthly,1,2
2079,277880,2022-07-15,Monthly,1,2
2080,277886,2022-09-30,Annual,1,1
2081,277953,2022-06-15,Monthly,1,5
2082,277953,2022-07-15,Monthly,1,5
2083,277953,2022-08-15,Monthly,1,5
2084,277953,2022-09-15,Monthly,1,5
2085,277953,2022-10-15,Monthly,1,5
2086,277964,2022-06-16,Annual,1,1
2087,277977,2022-06-21,Annual,1,1
2088,278055,2022-06-20,Monthly,1,5
2089,278055,2022-07-20,Monthly,1,5
2090,278055,2022-08-20,Monthly,1,5
2091,278055,2022-09-20,Monthly,1,5
2092,278055,2022-10-20,Monthly,1,5
2093,278080,2022-06-18,Annual,1,1
2094,278088,2022-07-01,Monthly,1,1
2095,278101,2022-07-21,Annual,1,1
2096,278115,2022-06-23,Annual,1,1
2097,278129,2022-06-21,Annual,1,1
2098,278143,2022-06-18,Monthly,1,2
2099,278143,2022-07-18,Monthly,1,2
2100,278177,2022-06-17,Annual,1,1
2101,278215,2022-06-24,Annual,1,1
2102,278280,2022-06-20,Annual,1,1
2103,278283,2022-06-19,Annual,1,1
2104,278326,2022-06-20,Monthly,1,1
2105,278344,2022-06-18,Annual,1,1
2106,278366,2022-07-15,Annual,1,1
2107,278409,2022-07-26,Annual,1,1
2108,278421,2022-07-27,Annual,1,1
2109,278444,2022-06-27,Annual,1,1
2110,278459,2022-06-23,Annual,1,1
2111,278483,2022-07-03,Monthly,1,2
2112,278483,2022-08-03,Monthly,1,2
2113,278509,2022-06-20,Monthly,1,5
2114,278509,2022-07-20,Monthly,1,5
2115,278509,2022-08-20,Monthly,1,5
2116,278509,2022-09-20,Monthly,1,5
2117,278509,2022-10-20,Monthly,1,5
2118,278531,2022-06-26,Annual,1,1
2119,278539,2022-07-08,Monthly,1,1
2120,278582,2022-06-21,Annual,1,1
2121,278586,2022-06-22,Annual,1,1
2122,278611,2022-07-18,Annual,1,1
2123,278625,2022-06-27,Annual,1,1
2124,278633,2022-06-20,Annual,1,1
2125,278642,2022-06-20,Annual,1,1
2126,278685,2022-07-23,Annual,1,1
2127,278695,2022-06-20,Annual,1,1
2128,278701,2022-06-20,Annual,1,1
2129,278716,2022-06-27,Annual,1,1
2130,278723,2022-06-21,Annual,1,1
2131,278734,2022-06-21,Annual,1,1
2132,278753,2022-06-23,Annual,1,1
2133,278758,2022-06-22,Annual,1,1
2134,278764,2022-06-22,Annual,1,1
2135,278788,2022-06-21,Monthly,1,4
2136,278788,2022-07-21,Monthly,1,4
2137,278788,2022-08-21,Monthly,1,4
2138,278788,2022-09-21,Monthly,1,4
2139,278789,2022-08-02,Monthly,1,3
2140,278789,2022-09-02,Monthly,1,3
2141,278789,2022-10-07,Monthly,1,3
2142,278822,2022-06-28,Annual,1,1
2143,278833,2022-07-11,Monthly,1,1
2144,278851,2022-06-22,Annual,1,1
2145,278853,2022-07-04,Monthly,1,4
2146,278853,2022-08-04,Monthly,1,4
2147,278853,2022-09-05,Monthly,1,4
2148,278853,2022-10-06,Monthly,1,4
2149,278875,2022-06-27,Annual,1,1
2150,278881,2022-06-23,Monthly,1,3
2151,278881,2022-07-26,Monthly,1,3
2152,278881,2022-07-27,Annual,1,3
2153,278882,2022-06-22,Annual,1,1
2154,278890,2022-06-22,Quarterly,1,2
2155,278890,2022-07-21,Annual,1,2
2156,278905,2022-06-23,Annual,1,1
2157,278906,2022-06-28,Annual,1,1
2158,278915,2022-06-22,Annual,1,1
2159,278927,2022-06-22,Annual,1,1
2160,278940,2022-06-23,Monthly,1,1
2161,278958,2022-06-23,Monthly,1,3
2162,278958,2022-07-23,Monthly,1,3
2163,278958,2022-08-23,Monthly,1,3
2164,278972,2022-09-20,Annual,1,1
2165,278995,2022-06-23,Monthly,1,4
2166,278995,2022-08-10,Monthly,1,4
2167,278995,2022-09-13,Monthly,1,4
2168,278995,2022-10-11,Monthly,1,4
2169,279062,2022-09-08,Annual,1,1
2170,279138,2022-06-24,Monthly,1,1
2171,279178,2022-07-02,Monthly,1,3
2172,279178,2022-08-02,Monthly,1,3
2173,279178,2022-09-02,Monthly,1,3
2174,279228,2022-07-18,Annual,1,1
2175,279229,2022-09-28,Annual,1,1
2176,279264,2022-06-28,Monthly,1,2
2177,279264,2022-07-29,Monthly,1,2
2178,279330,2022-06-26,Annual,1,1
2179,279352,2022-06-26,Annual,1,1
2180,279394,2022-06-27,Annual,1,1
2181,279404,2022-07-13,Monthly,1,3
2182,279404,2022-09-06,Monthly,1,3
2183,279404,2022-10-10,Monthly,1,3
2184,279409,2022-06-28,Annual,1,1
2185,279424,2022-06-28,Annual,1,1
2186,279428,2022-07-28,Annual,1,1
2187,279468,2022-06-27,Monthly,1,2
2188,279468,2022-07-27,Monthly,1,2
2189,279470,2022-06-27,Annual,1,1
2190,279508,2022-07-16,Monthly,1,4
2191,279508,2022-08-16,Monthly,1,4
2192,279508,2022-09-16,Monthly,1,4
2193,279508,2022-10-16,Monthly,1,4
2194,279513,2022-08-01,Annual,1,1
2195,279519,2022-06-28,Annual,1,1
2196,279535,2022-09-29,Annual,1,1
2197,279537,2022-07-26,Annual,1,1
2198,279562,2022-10-11,Annual,1,1
2199,279625,2022-06-29,Annual,1,1
2200,279680,2022-06-30,Monthly,1,1
2201,279722,2022-06-29,Annual,1,1
2202,279735,2022-10-20,Annual,1,1
2203,279738,2022-06-30,Quarterly,1,2
2204,279738,2022-09-30,Quarterly,1,2
2205,279748,2022-06-29,Annual,1,1
2206,279751,2022-06-30,Monthly,1,1
2207,279766,2022-06-30,Monthly,1,2
2208,279766,2022-07-30,Monthly,1,2
2209,279881,2022-07-04,Annual,1,1
2210,279909,2022-07-01,Annual,1,1
2211,279914,2022-07-04,Annual,1,1
2212,279916,2022-07-07,Annual,1,1
2213,279922,2022-07-05,Annual,1,1
2214,279923,2022-09-07,Annual,1,1
2215,279947,2022-07-04,Monthly,1,1
2216,280000,2022-07-01,Annual,1,1
2217,280011,2022-07-01,Monthly,1,1
2218,280019,2022-07-02,Annual,1,1
2219,280031,2022-07-07,Annual,1,1
2220,280053,2022-07-02,Annual,1,1
2221,280067,2022-07-02,Annual,1,1
2222,280114,2022-07-02,Monthly,1,3
2223,280114,2022-08-02,Monthly,1,3
2224,280114,2022-09-02,Monthly,1,3
2225,280121,2022-07-05,Annual,1,2
2226,280121,2022-07-18,Annual,1,2
2227,280126,2022-07-03,Annual,1,1
2228,280134,2022-07-04,Annual,1,1
2229,280140,2022-07-03,Monthly,1,1
2230,280142,2022-07-03,Monthly,1,1
2231,280148,2022-09-20,Annual,1,1
2232,280159,2022-07-04,Monthly,1,1
2233,280193,2022-07-08,Annual,1,1
2234,280207,2022-07-10,Annual,1,1
2235,280208,2022-07-10,Annual,1,1
2236,280218,2022-07-04,Monthly,1,1
2237,280249,2022-07-11,Annual,1,1
2238,280324,2022-07-06,Monthly,1,4
2239,280324,2022-08-06,Monthly,1,4
2240,280324,2022-09-06,Monthly,1,4
2241,280324,2022-10-06,Monthly,1,4
2242,280330,2022-09-29,Annual,1,1
2243,280345,2022-09-30,Monthly,1,1
2244,280346,2022-07-08,Quarterly,1,1
2245,280372,2022-08-22,Monthly,1,2
2246,280372,2022-09-22,Monthly,1,2
2247,280373,2022-09-29,Annual,1,1
2248,280379,2022-07-26,Annual,1,1
2249,280396,2022-07-11,Annual,1,1
2250,280412,2022-07-10,Annual,1,1
2251,280427,2022-07-06,Monthly,1,2
2252,280427,2022-08-06,Monthly,1,2
2253,280458,2022-08-13,Annual,1,1
2254,280461,2022-07-05,Quarterly,1,2
2255,280461,2022-10-05,Quarterly,1,2
2256,280545,2022-07-08,Annual,1,1
2257,280547,2022-07-20,Monthly,1,3
2258,280547,2022-08-20,Monthly,1,3
2259,280547,2022-09-20,Monthly,1,3
2260,280548,2022-07-07,Monthly,1,1
2261,280552,2022-07-06,Monthly,1,2
2262,280552,2022-07-26,Annual,1,2
2263,280611,2022-08-15,Monthly,1,2
2264,280611,2022-09-15,Monthly,1,2
2265,280613,2022-07-13,Annual,1,1
2266,280689,2022-07-15,Monthly,1,4
2267,280689,2022-08-15,Monthly,1,4
2268,280689,2022-09-15,Monthly,1,4
2269,280689,2022-10-15,Monthly,1,4
2270,280709,2022-07-08,Monthly,1,1
2271,280724,2022-07-08,Annual,1,1
2272,280772,2022-07-08,Monthly,1,2
2273,280772,2022-08-09,Monthly,1,2
2274,280794,2022-07-08,Annual,1,1
2275,280814,2022-07-08,Quarterly,1,1
2276,280818,2022-07-08,Annual,1,1
2277,280821,2022-07-19,Annual,1,1
2278,280825,2022-07-15,Annual,1,1
2279,280827,2022-07-08,Annual,1,1
2280,280834,2022-07-25,Annual,1,1
2281,280849,2022-07-12,Annual,1,1
2282,280850,2022-07-10,Monthly,1,4
2283,280850,2022-08-10,Monthly,1,4
2284,280850,2022-09-10,Monthly,1,4
2285,280850,2022-10-10,Monthly,1,4
2286,280853,2022-07-28,Annual,1,1
2287,280863,2022-07-14,Annual,1,1
2288,280868,2022-07-10,Annual,1,1
2289,280897,2022-10-12,Monthly,1,1
2290,280913,2022-07-14,Annual,1,1
2291,280932,2022-09-07,Annual,1,1
2292,280953,2022-07-24,Annual,1,1
2293,280954,2022-07-10,Annual,1,1
2294,281010,2022-07-21,Monthly,1,2
2295,281010,2022-08-21,Monthly,1,2
2296,281018,2022-07-10,Annual,1,1
2297,281071,2022-07-11,Monthly,1,1
2298,281074,2022-10-12,Quarterly,1,1
2299,281076,2022-09-28,Annual,1,1
2300,281095,2022-07-12,Annual,1,1
2301,281196,2022-07-13,Monthly,1,4
2302,281196,2022-08-13,Monthly,1,4
2303,281196,2022-09-13,Monthly,1,4
2304,281196,2022-10-13,Monthly,1,4
2305,281200,2022-07-12,Monthly,1,1
2306,281243,2022-07-12,Annual,1,1
2307,281294,2022-08-21,Monthly,1,2
2308,281294,2022-09-21,Monthly,1,2
2309,281297,2022-07-13,Monthly,1,1
2310,281299,2022-07-15,Annual,1,1
2311,281324,2022-07-12,Annual,1,1
2312,281331,2022-07-13,Annual,1,1
2313,281337,2022-07-25,Annual,1,1
2314,281413,2022-07-13,Monthly,1,1
2315,281440,2022-07-13,Annual,1,1
2316,281447,2022-07-13,Annual,1,1
2317,281453,2022-07-20,Annual,1,1
2318,281512,2022-07-14,Monthly,1,3
2319,281512,2022-08-14,Monthly,1,3
2320,281512,2022-09-14,Monthly,1,3
2321,281522,2022-07-22,Annual,1,1
2322,281528,2022-07-25,Annual,1,1
2323,281568,2022-07-27,Annual,1,1
2324,281608,2022-07-25,Annual,1,1
2325,281609,2022-07-15,Monthly,1,2
2326,281609,2022-08-15,Monthly,1,2
2327,281631,2022-07-15,Monthly,1,2
2328,281631,2022-08-15,Monthly,1,2
2329,281671,2022-07-22,Annual,1,1
2330,281714,2022-07-18,Annual,1,1
2331,281742,2022-07-18,Annual,1,1
2332,281753,2022-07-16,Monthly,1,4
2333,281753,2022-08-16,Monthly,1,4
2334,281753,2022-09-16,Monthly,1,4
2335,281753,2022-10-16,Monthly,1,4
2336,281762,2022-07-26,Annual,1,1
2337,281769,2022-07-16,Monthly,1,4
2338,281769,2022-08-16,Monthly,1,4
2339,281769,2022-09-16,Monthly,1,4
2340,281769,2022-10-16,Monthly,1,4
2341,281787,2022-07-17,Annual,1,1
2342,281796,2022-07-17,Monthly,1,4
2343,281796,2022-08-18,Monthly,1,4
2344,281796,2022-09-17,Monthly,1,4
2345,281796,2022-10-17,Monthly,1,4
2346,281802,2022-07-25,Monthly,1,3
2347,281802,2022-08-25,Monthly,1,3
2348,281802,2022-09-25,Monthly,1,3
2349,281870,2022-07-27,Annual,1,1
2350,281885,2022-07-24,Annual,1,1
2351,281925,2022-07-18,Annual,1,1
2352,281961,2022-07-18,Monthly,1,1
2353,281966,2022-07-21,Annual,1,1
2354,281989,2022-07-18,Annual,1,1
2355,281992,2022-07-18,Monthly,1,2
2356,281992,2022-08-18,Monthly,1,2
2357,281993,2022-07-18,Annual,1,1
2358,282010,2022-07-18,Annual,1,1
2359,282022,2022-07-18,Annual,1,1
2360,282032,2022-07-28,Annual,1,1
2361,282033,2022-07-28,Annual,1,1
2362,282066,2022-07-20,Annual,1,1
2363,282088,2022-07-28,Monthly,1,1
2364,282094,2022-07-19,Monthly,1,2
2365,282094,2022-08-19,Monthly,1,2
2366,282121,2022-07-20,Annual,1,1
2367,282124,2022-07-19,Annual,1,1
2368,282136,2022-07-20,Annual,1,1
2369,282149,2022-07-23,Annual,1,1
2370,282164,2022-07-20,Annual,1,1
2371,282207,2022-07-21,Annual,1,1
2372,282214,2022-07-21,Annual,1,1
2373,282218,2022-07-21,Annual,1,1
2374,282221,2022-09-09,Annual,1,1
2375,282235,2022-07-27,Annual,1,1
2376,282237,2022-07-27,Annual,1,1
2377,282244,2022-09-21,Annual,1,1
2378,282273,2022-07-21,Annual,1,1
2379,282283,2022-07-21,Annual,1,1
2380,282291,2022-07-22,Annual,1,1
2381,282304,2022-07-26,Annual,1,1
2382,282318,2022-07-26,Annual,1,1
2383,282330,2022-07-22,Annual,1,1
2384,282336,2022-07-23,Annual,1,1
2385,282344,2022-07-22,Annual,1,1
2386,282352,2022-07-22,Annual,1,1
2387,282356,2022-07-22,Annual,1,1
2388,282362,2022-07-22,Annual,1,1
2389,282371,2022-07-23,Annual,1,1
2390,282373,2022-09-28,Annual,1,1
2391,282391,2022-07-23,Annual,1,1
2392,282393,2022-07-23,Annual,1,1
2393,282402,2022-07-25,Annual,1,1
2394,282408,2022-07-26,Annual,1,1
2395,282426,2022-07-23,Annual,1,1
2396,282429,2022-07-26,Annual,1,1
2397,282430,2022-07-23,Annual,1,1
2398,282442,2022-07-26,Quarterly,1,1
2399,282443,2022-07-23,Annual,1,1
2400,282446,2022-07-23,Annual,1,1
2401,282462,2022-07-24,Annual,1,1
2402,282500,2022-07-24,Annual,1,1
2403,282503,2022-07-24,Annual,1,1
2404,282504,2022-07-25,Annual,1,1
2405,282507,2022-07-30,Monthly,1,2
2406,282507,2022-08-29,Quarterly,1,2
2407,282520,2022-08-08,Monthly,1,2
2408,282520,2022-09-08,Monthly,1,2
2409,282526,2022-07-27,Annual,1,1
2410,282529,2022-07-26,Annual,1,1
2411,282539,2022-07-25,Annual,1,1
2412,282541,2022-07-25,Annual,1,1
2413,282542,2022-07-26,Annual,1,1
2414,282546,2022-07-25,Annual,1,1
2415,282553,2022-07-27,Annual,1,1
2416,282560,2022-07-25,Annual,1,1
2417,282564,2022-07-26,Annual,1,1
2418,282567,2022-07-29,Annual,1,1
2419,282572,2022-07-25,Annual,1,1
2420,282575,2022-07-26,Annual,1,1
2421,282576,2022-07-25,Annual,1,1
2422,282582,2022-07-25,Annual,1,1
2423,282586,2022-07-26,Annual,1,1
2424,282591,2022-07-25,Annual,1,1
2425,282594,2022-07-27,Monthly,1,1
2426,282595,2022-07-25,Annual,1,1
2427,282601,2022-09-23,Annual,1,1
2428,282603,2022-07-25,Annual,1,1
2429,282608,2022-07-25,Annual,1,1
2430,282614,2022-07-25,Annual,1,1
2431,282617,2022-07-25,Annual,1,1
2432,282626,2022-07-29,Annual,1,1
2433,282629,2022-07-26,Annual,1,1
2434,282637,2022-07-26,Annual,1,1
2435,282638,2022-07-26,Monthly,1,3
2436,282638,2022-08-26,Monthly,1,3
2437,282638,2022-09-26,Monthly,1,3
2438,282640,2022-10-04,Annual,1,1
2439,282643,2022-07-27,Annual,1,1
2440,282648,2022-07-26,Annual,1,1
2441,282668,2022-07-26,Annual,1,1
2442,282669,2022-07-26,Annual,1,1
2443,282687,2022-07-26,Annual,1,1
2444,282691,2022-07-26,Annual,1,1
2445,282697,2022-07-26,Annual,1,1
2446,282705,2022-07-26,Annual,1,1
2447,282712,2022-07-26,Annual,1,1
2448,282713,2022-07-27,Annual,1,1
2449,282720,2022-07-26,Monthly,1,3
2450,282720,2022-08-26,Monthly,1,3
2451,282720,2022-09-26,Monthly,1,3
2452,282724,2022-07-26,Annual,1,1
2453,282726,2022-07-26,Annual,1,1
2454,282729,2022-07-27,Annual,1,1
2455,282731,2022-07-27,Annual,1,1
2456,282738,2022-07-27,Annual,1,1
2457,282739,2022-07-27,Annual,1,1
2458,282741,2022-07-27,Annual,1,1
2459,282748,2022-07-27,Annual,1,1
2460,282751,2022-08-02,Annual,1,1
2461,282753,2022-07-27,Annual,1,1
2462,282757,2022-07-27,Annual,1,1
2463,282758,2022-07-27,Annual,1,1
2464,282759,2022-07-27,Annual,1,1
2465,282776,2022-07-27,Annual,1,1
2466,282779,2022-07-27,Annual,1,1
2467,282783,2022-07-28,Annual,1,1
2468,282791,2022-07-27,Annual,1,1
2469,282803,2022-08-08,Monthly,1,1
2470,282818,2022-07-28,Annual,1,1
2471,282825,2022-07-27,Annual,1,1
2472,282829,2022-07-29,Annual,1,1
2473,282833,2022-07-28,Annual,1,1
2474,282838,2022-07-28,Annual,1,1
2475,282839,2022-07-29,Annual,1,1
2476,282880,2022-07-28,Annual,1,1
2477,282881,2022-07-28,Annual,1,1
2478,282885,2022-07-28,Annual,1,1
2479,282892,2022-07-28,Annual,1,1
2480,282901,2022-07-28,Annual,1,1
2481,282910,2022-07-28,Annual,1,1
2482,282911,2022-07-28,Annual,1,1
2483,282915,2022-07-28,Annual,1,1
2484,282920,2022-07-28,Annual,1,1
2485,282926,2022-07-29,Annual,1,1
2486,282929,2022-07-29,Annual,1,2
2487,282929,2022-07-29,Monthly,1,2
2488,282931,2022-07-29,Annual,1,1
2489,282935,2022-07-29,Annual,1,1
2490,282937,2022-07-29,Annual,1,1
2491,282939,2022-07-29,Annual,1,1
2492,282940,2022-07-29,Annual,1,1
2493,282948,2022-07-29,Annual,1,1
2494,282949,2022-07-29,Annual,1,1
2495,282950,2022-07-29,Annual,1,1
2496,282954,2022-07-30,Monthly,1,3
2497,282954,2022-08-30,Monthly,1,3
2498,282954,2022-09-30,Monthly,1,3
2499,282956,2022-07-29,Annual,1,1
2500,282960,2022-08-04,Annual,1,1
2501,282977,2022-07-30,Monthly,1,3
2502,282977,2022-08-31,Monthly,1,3
2503,282977,2022-09-24,Annual,1,3
2504,282995,2022-08-04,Annual,1,1
2505,283005,2022-08-03,Annual,1,1
2506,283023,2022-08-01,Annual,1,1
2507,283025,2022-08-02,Annual,1,1
2508,283029,2022-07-30,Annual,1,1
2509,283115,2022-08-27,Annual,1,1
2510,283116,2022-07-30,Annual,1,1
2511,283130,2022-07-30,Annual,1,1
2512,283136,2022-07-30,Monthly,1,1
2513,283154,2022-07-30,Annual,1,1
2514,283162,2022-07-31,Monthly,1,1
2515,283239,2022-08-01,Monthly,1,1
2516,283286,2022-08-02,Annual,1,1
2517,283300,2022-08-03,Annual,1,1
2518,283318,2022-08-01,Annual,1,1
2519,283328,2022-08-01,Monthly,1,1
2520,283357,2022-08-05,Monthly,1,3
2521,283357,2022-09-05,Monthly,1,3
2522,283357,2022-10-05,Monthly,1,3
2523,283406,2022-08-05,Annual,1,1
2524,283414,2022-08-01,Monthly,1,2
2525,283414,2022-09-01,Monthly,1,2
2526,283452,2022-08-07,Annual,1,1
2527,283456,2022-08-05,Monthly,1,3
2528,283456,2022-09-05,Monthly,1,3
2529,283456,2022-10-05,Monthly,1,3
2530,283486,2022-08-08,Monthly,1,1
2531,283510,2022-09-08,Monthly,1,1
2532,283521,2022-09-21,Annual,1,1
2533,283550,2022-08-04,Annual,1,1
2534,283573,2022-08-03,Monthly,1,1
2535,283576,2022-08-09,Annual,1,1
2536,283584,2022-08-08,Annual,1,1
2537,283598,2022-08-02,Monthly,1,1
2538,283612,2022-09-27,Annual,1,1
2539,283623,2022-08-09,Annual,1,1
2540,283636,2022-08-02,Annual,1,1
2541,283696,2022-08-06,Monthly,1,2
2542,283696,2022-09-06,Monthly,1,2
2543,283720,2022-08-04,Annual,1,1
2544,283730,2022-08-05,Monthly,1,1
2545,283745,2022-08-04,Quarterly,1,1
2546,283771,2022-08-03,Annual,1,1
2547,283806,2022-08-08,Annual,1,1
2548,283809,2022-08-04,Monthly,1,1
2549,283824,2022-08-05,Annual,1,1
2550,283831,2022-08-04,Annual,1,1
2551,283854,2022-08-26,Monthly,1,2
2552,283854,2022-09-26,Monthly,1,2
2553,283887,2022-08-09,Monthly,1,3
2554,283887,2022-09-09,Monthly,1,3
2555,283887,2022-10-09,Monthly,1,3
2556,283889,2022-08-11,Monthly,1,1
2557,283923,2022-08-11,Annual,1,1
2558,284028,2022-08-05,Annual,1,1
2559,284063,2022-08-05,Annual,1,1
2560,284066,2022-08-05,Annual,1,1
2561,284067,2022-08-05,Annual,1,1
2562,284072,2022-08-05,Annual,1,1
2563,284110,2022-08-08,Annual,1,1
2564,284141,2022-08-13,Annual,1,1
2565,284152,2022-08-06,Annual,1,1
2566,284166,2022-08-19,Annual,1,1
2567,284167,2022-08-06,Annual,1,1
2568,284180,2022-08-24,Monthly,1,2
2569,284180,2022-10-06,Monthly,1,2
2570,284194,2022-08-07,Monthly,1,1
2571,284241,2022-08-08,Quarterly,1,1
2572,284266,2022-08-11,Annual,1,1
2573,284288,2022-08-07,Monthly,1,2
2574,284288,2022-09-07,Monthly,1,2
2575,284292,2022-08-09,Monthly,1,2
2576,284292,2022-09-09,Monthly,1,2
2577,284311,2022-08-07,Monthly,1,1
2578,284344,2022-08-08,Monthly,1,2
2579,284344,2022-09-08,Monthly,1,2
2580,284379,2022-08-08,Annual,1,1
2581,284402,2022-08-09,Annual,1,1
2582,284415,2022-08-10,Monthly,1,3
2583,284415,2022-09-10,Monthly,1,3
2584,284415,2022-10-10,Monthly,1,3
2585,284438,2022-08-10,Annual,1,1
2586,284482,2022-08-19,Monthly,1,3
2587,284482,2022-09-19,Annual,1,3
2588,284482,2022-09-19,Monthly,1,3
2589,284487,2022-08-10,Monthly,1,1
2590,284492,2022-08-09,Monthly,1,2
2591,284492,2022-08-11,Annual,1,2
2592,284512,2022-08-09,Monthly,1,3
2593,284512,2022-09-22,Monthly,1,3
2594,284512,2022-10-18,Monthly,1,3
2595,284530,2022-09-29,Annual,1,1
2596,284531,2022-08-13,Annual,1,1
2597,284546,2022-08-09,Monthly,1,1
2598,284632,2022-08-10,Monthly,1,1
2599,284633,2022-08-10,Monthly,1,3
2600,284633,2022-09-10,Monthly,1,3
2601,284633,2022-10-10,Monthly,1,3
2602,284643,2022-09-19,Monthly,1,1
2603,284748,2022-08-17,Monthly,1,1
2604,284858,2022-08-11,Annual,1,1
2605,284954,2022-08-13,Monthly,1,3
2606,284954,2022-09-13,Monthly,1,3
2607,284954,2022-10-13,Monthly,1,3
2608,285044,2022-08-12,Monthly,1,3
2609,285044,2022-09-12,Monthly,1,3
2610,285044,2022-10-12,Monthly,1,3
2611,285122,2022-09-24,Annual,1,1
2612,285154,2022-08-12,Annual,1,1
2613,285201,2022-08-25,Monthly,1,1
2614,285252,2022-08-13,Monthly,1,1
2615,285276,2022-08-13,Annual,1,1
2616,285283,2022-08-14,Monthly,1,1
2617,285322,2022-08-18,Monthly,1,3
2618,285322,2022-09-18,Monthly,1,3
2619,285322,2022-09-20,Annual,1,3
2620,285344,2022-08-16,Quarterly,1,1
2621,285352,2022-08-14,Annual,1,1
2622,285397,2022-08-21,Annual,1,1
2623,285406,2022-08-14,Annual,1,1
2624,285411,2022-08-14,Annual,1,1
2625,285504,2022-09-23,Annual,1,1
2626,285581,2022-08-29,Annual,1,1
2627,285670,2022-08-20,Monthly,1,1
2628,285776,2022-09-28,Annual,1,1
2629,285915,2022-08-22,Monthly,1,2
2630,285915,2022-09-22,Monthly,1,2
2631,286190,2022-08-22,Annual,1,1
2632,286199,2022-09-21,Monthly,1,1
2633,286418,2022-08-23,Monthly,1,1
2634,286563,2022-08-18,Annual,1,1
2635,286606,2022-08-21,Monthly,1,1
2636,286607,2022-08-23,Monthly,1,1
2637,286717,2022-08-19,Annual,1,1
2638,286723,2022-09-27,Annual,1,1
2639,286735,2022-08-20,Annual,1,1
