,student_id,course_id,student_country,date_registered,tot_exams_attempts,avg_exam_result,avg_exam_completion_time,quizz_quesitons_answered,questions_posted,engagement_quizzes,engagement_exams,engagement_lessons,tot_purchases
26588,276451,,EG,2022-06-03,,,,,,,,,
26589,276454,,EG,2022-06-03,,,,,,,,,
26590,276458,,VN,2022-06-03,,,,,,,,,
26591,276459,,US,2022-06-03,,,,,,,,,
26592,276460,,GB,2022-06-03,,,,,,,,,
26593,276461,,EG,2022-06-03,,,,,,,,,
26594,276462,,EG,2022-06-03,,,,,,,,,
26595,276463,,EG,2022-06-03,,,,,,,,,
26596,276464,,US,2022-06-03,,,,,,,,,
26597,276467,,EG,2022-06-03,,,,,,,,,
26598,276468,,DE,2022-06-03,,,,,,,,,
26599,276469,,TN,2022-06-03,,,,,,,,,
26600,276471,,EG,2022-06-03,,,,,,,,,
26601,276472,,EG,2022-06-03,,,,,,,,,
26602,276474,,IN,2022-06-04,,,,,,,,,
26603,276475,,GB,2022-06-04,,,,,,,,,
26604,276477,,EG,2022-06-04,,,,,,,,,
26605,276479,,US,2022-06-04,,,,,,,,,1.0
26606,276482,,US,2022-06-04,,,,,,,,,
26607,276483,,MY,2022-06-04,,,,,,,,,
26608,276485,,IN,2022-06-04,,,,,,,,,
26609,276486,,CA,2022-06-04,,,,,,,,,
26610,276487,,NG,2022-06-04,,,,,,,,,
26611,276488,,US,2022-06-04,,,,,,,,,
26612,276489,,NG,2022-06-04,,,,,,,,,
26613,276491,,MA,2022-06-04,,,,,,,,,
26614,276494,,TR,2022-06-04,,,,,,,,,
26615,276496,,ZW,2022-06-04,,,,,,,,,
26616,276497,,FR,2022-06-04,,,,,,,,,
26617,276499,,IN,2022-06-04,,,,,,,,,
26618,276500,,EG,2022-06-04,,,,,,,,,
26619,276501,,ID,2022-06-04,,,,,,,,,
26620,276506,,PK,2022-06-04,,,,,,,,,
26621,276507,,EG,2022-06-04,,,,,,,,,
26622,276508,,FR,2022-06-04,,,,,,,,,
26623,276511,,IQ,2022-06-04,,,,,,,,,
26624,276512,,NP,2022-06-04,,,,,,,,,
26625,276513,,EG,2022-06-04,,,,,,,,,
26626,276514,,US,2022-06-04,,,,,,,,,
26627,276515,,EG,2022-06-04,,,,,,,,,
26628,276516,,PT,2022-06-04,,,,,,,,,
26629,276520,,IN,2022-06-04,,,,,,,,,
26630,276523,,EG,2022-06-04,,,,,,,,,
26631,276525,,TN,2022-06-04,,,,,,,,,
26632,276527,,EG,2022-06-04,,,,,,,,,
26633,276528,,CA,2022-06-04,,,,,,,,,
26634,276529,,EG,2022-06-04,,,,,,,,,
26635,276534,,SA,2022-06-04,,,,,,,,,
26636,276543,,EG,2022-06-04,,,,,,,,,
26637,276546,,ID,2022-06-04,,,,,,,,,
26638,276548,,BR,2022-06-04,,,,,,,,,
26639,276550,,GB,2022-06-04,,,,,,,,,
26640,276551,,IN,2022-06-04,,,,,,,,,
26641,276554,,NG,2022-06-04,,,,,,,,,
26642,276555,,PT,2022-06-04,,,,,,,,,
26643,276556,,IN,2022-06-04,,,,,,,,,
26644,276557,,EG,2022-06-04,,,,,,,,,
26645,276558,,SD,2022-06-04,,,,,,,,,
26646,276561,,US,2022-06-04,,,,,,,,,
26647,276563,,US,2022-06-04,,,,,,,,,
26648,276564,,EG,2022-06-04,,,,,,,,,
26649,276565,,US,2022-06-04,,,,,,,,,
26650,276566,,CA,2022-06-04,,,,,,,,,
26651,276570,,IQ,2022-06-04,,,,,,,,,
26652,276571,,TZ,2022-06-04,,,,,,,,,
26653,276573,,US,2022-06-04,,,,,,,,,
26654,276574,,EG,2022-06-04,,,,,,,,,
26655,276576,,US,2022-06-04,,,,,,,,,
26656,276577,,EG,2022-06-04,,,,,,,,,
26657,276579,,EG,2022-06-04,,,,,,,,,
26658,276580,,RO,2022-06-04,,,,,,,,,
26659,276582,,EG,2022-06-04,,,,,,,,,
26660,276585,,IQ,2022-06-04,,,,,,,,,
26661,276586,,UZ,2022-06-04,,,,,,,,,
26662,276588,,ES,2022-06-04,,,,,,,,,
26663,276589,,EG,2022-06-04,,,,,,,,,
26664,276592,,EG,2022-06-04,,,,,,,,,
26665,276593,,US,2022-06-05,,,,,,,,,
26666,276594,,AU,2022-06-05,,,,,,,,,
26667,276595,,EG,2022-06-05,,,,,,,,,
26668,276596,,US,2022-06-05,,,,,,,,,
26669,276601,,NG,2022-06-05,,,,,,,,,
26670,276607,,AU,2022-06-05,,,,,,,,,
26671,276609,,US,2022-06-05,,,,,,,,,
26672,276610,,BE,2022-06-05,,,,,,,,,
26673,276611,,IQ,2022-06-05,,,,,,,,,
26674,276615,,US,2022-06-05,,,,,,,,,
26675,276616,,IN,2022-06-05,,,,,,,,,
26676,276617,,US,2022-06-05,,,,,,,,,
26677,276618,,IN,2022-06-05,,,,,,,,,
26678,276622,,EG,2022-06-05,,,,,,,,,
26679,276623,,EG,2022-06-05,,,,,,,,,
26680,276625,,GB,2022-06-05,,,,,,,,,
26681,276628,,IN,2022-06-05,,,,,,,,,
26682,276629,,NL,2022-06-05,,,,,,,,,
26683,276633,,NG,2022-06-05,,,,,,,,,
26684,276636,,IN,2022-06-05,,,,,,,,,
26685,276639,,EG,2022-06-05,,,,,,,,,
26686,276640,,IN,2022-06-05,,,,,,,,,
26687,276641,,EG,2022-06-05,,,,,,,,,
26688,276643,,US,2022-06-05,,,,,,,,,
26689,276644,,EG,2022-06-05,,,,,,,,,
26690,276645,,IN,2022-06-05,,,,,,,,,
26691,276647,,MY,2022-06-05,,,,,,,,,
26692,276648,,NL,2022-06-05,,,,,,,,,
26693,276649,,IN,2022-06-05,,,,,,,,,
26694,276651,,IN,2022-06-05,,,,,,,,,
26695,276653,,MM,2022-06-05,1.0,0.0,20.0,,,0.0,1.0,0.0,
26696,276655,,EG,2022-06-05,,,,,,,,,
26697,276658,,US,2022-06-05,,,,,,,,,
26698,276660,,EG,2022-06-05,,,,,,,,,
26699,276662,,US,2022-06-05,,,,,,,,,
26700,276673,,RO,2022-06-05,,,,,,,,,
26701,276674,,EG,2022-06-05,,,,,,,,,
26702,276675,,EG,2022-06-05,,,,,,,,,
26703,276677,,IN,2022-06-05,,,,,,,,,
26704,276679,,EG,2022-06-05,,,,,,,,,
26705,276680,,IN,2022-06-05,,,,,,,,,
26706,276681,,NG,2022-06-05,,,,,,,,,
26707,276682,,EG,2022-06-05,,,,,,,,,
26708,276689,,EG,2022-06-05,,,,,,,,,
26709,276690,,DE,2022-06-05,,,,,,,,,
26710,276691,,PT,2022-06-05,,,,,,,,,
26711,276695,,EG,2022-06-05,,,,,,,,,
26712,276696,,IN,2022-06-05,,,,,,,,,
26713,276697,,KW,2022-06-05,,,,,,,,,
26714,276698,,DZ,2022-06-05,,,,,,,,,
26715,276699,,NL,2022-06-06,,,,,,,,,
26716,276702,,EG,2022-06-06,,,,,,,,,
26717,276703,,TR,2022-06-06,,,,,,,,,
26718,276704,,CA,2022-06-06,,,,,,,,,
26719,276706,,CA,2022-06-06,,,,,,,,,
26720,276707,,US,2022-06-06,,,,,,,,,
26721,276709,,BR,2022-06-06,,,,,,,,,
26722,276711,,PS,2022-06-06,,,,,,,,,
26723,276714,,ZA,2022-06-06,,,,,,,,,
26724,276715,,EG,2022-06-06,,,,,,,,,
26725,276716,,EG,2022-06-06,,,,,,,,,
26726,276718,,IQ,2022-06-06,,,,,,,,,
26727,276719,,NG,2022-06-06,,,,,,,,,
26728,276720,,NZ,2022-06-06,,,,,,,,,
26729,276722,,PK,2022-06-06,,,,,,,,,
26730,276723,,IN,2022-06-06,,,,,,,,,
26731,276724,,IN,2022-06-06,,,,,,,,,
26732,276726,,ID,2022-06-06,,,,,,,,,
26733,276727,,BG,2022-06-06,,,,,,,,,
26734,276729,,SA,2022-06-06,,,,,,,,,
26735,276730,,IN,2022-06-06,,,,,,,,,
26736,276731,,EG,2022-06-06,,,,,,,,,
26737,276732,,JO,2022-06-06,,,,,,,,,
26738,276733,,IN,2022-06-06,,,,,,,,,
26739,276734,,IN,2022-06-06,,,,,,,,,
26740,276735,,IQ,2022-06-06,,,,,,,,,
26741,276736,,NG,2022-06-06,,,,,,,,,
26742,276737,,IN,2022-06-06,,,,,,,,,
26743,276738,,IN,2022-06-06,,,,,,,,,
26744,276739,,AE,2022-06-06,,,,,,,,,
26745,276741,,MY,2022-06-06,,,,,,,,,
26746,276743,,DE,2022-06-06,,,,,,,,,
26747,276745,,BG,2022-06-06,,,,,,,,,
26748,276747,,GB,2022-06-06,,,,,,,,,
26749,276748,,IN,2022-06-06,,,,,,,,,
26750,276749,,IN,2022-06-06,,,,,,,,,
26751,276750,,GB,2022-06-06,,,,,,,,,
26752,276751,,EG,2022-06-06,,,,,,,,,
26753,276752,,IQ,2022-06-06,,,,,,,,,
26754,276754,,GB,2022-06-06,,,,,,,,,
26755,276755,,EG,2022-06-06,,,,,,,,,
26756,276758,,IN,2022-06-06,,,,,,,,,
26757,276762,,EG,2022-06-06,,,,,,,,,
26758,276763,,EG,2022-06-06,,,,,,,,,
26759,276764,,US,2022-06-06,,,,,,,,,
26760,276765,,BG,2022-06-06,,,,,1.0,,,,
26761,276768,,BG,2022-06-06,,,,,,,,,
26762,276769,,IN,2022-06-06,,,,,,,,,
26763,276773,,US,2022-06-06,,,,,,,,,
26764,276776,,US,2022-06-06,,,,,,,,,
26765,276778,,MA,2022-06-06,,,,,,,,,
26766,276779,,NG,2022-06-06,,,,,,,,,
26767,276789,,BG,2022-06-06,,,,,,,,,
26768,276791,,KZ,2022-06-06,,,,,,,,,
26769,276794,,PH,2022-06-06,,,,,,,,,
26770,276796,,EG,2022-06-06,,,,,,,,,
26771,276797,,PS,2022-06-06,,,,,,,,,
26772,276798,,NG,2022-06-06,,,,,,,,,
26773,276799,,US,2022-06-06,,,,,,,,,
26774,276803,,US,2022-06-06,,,,,,,,,
26775,276804,,EG,2022-06-06,,,,,,,,,
26776,276807,,US,2022-06-06,,,,,,,,,
26777,276808,,CN,2022-06-06,,,,,,,,,
26778,276809,,BR,2022-06-06,,,,,,,,,
26779,276810,,EG,2022-06-06,,,,,,,,,
26780,276811,,US,2022-06-06,,,,,,,,,
26781,276814,,IN,2022-06-06,,,,,,,,,
26782,276815,,AL,2022-06-06,,,,,,,,,
26783,276818,,GB,2022-06-06,,,,,,,,,
26784,276819,,US,2022-06-06,,,,,,,,,
26785,276822,,EG,2022-06-06,,,,,,,,,
26786,276823,,DZ,2022-06-06,,,,,,,,,
26787,276825,,US,2022-06-06,,,,,,,,,
26788,276830,,IN,2022-06-06,,,,,,,,,
26789,276831,,EG,2022-06-06,,,,,,,,,
26790,276834,,IT,2022-06-06,,,,,,,,,
26791,276836,,NG,2022-06-06,,,,,,,,,
26792,276837,,JO,2022-06-06,,,,,,,,,
26793,276838,,GB,2022-06-06,,,,,,,,,
26794,276840,,US,2022-06-06,,,,,,,,,
26795,276842,,TR,2022-06-06,,,,,,,,,
26796,276843,,US,2022-06-07,,,,,,,,,
26797,276850,,US,2022-06-07,,,,,,,,,
26798,276851,,TH,2022-06-07,,,,,,,,,
26799,276853,,US,2022-06-07,,,,,,,,,
26800,276855,,IN,2022-06-07,,,,,,,,,
26801,276859,,IN,2022-06-07,,,,,,,,,
26802,276861,,EG,2022-06-07,,,,,,,,,
26803,276862,,CA,2022-06-07,,,,,,,,,
26804,276863,,ID,2022-06-07,,,,,,,,,
26805,276866,,DE,2022-06-07,,,,,,,,,
26806,276867,,IN,2022-06-07,,,,,,,,,
26807,276870,,PK,2022-06-07,,,,,,,,,
26808,276871,,PT,2022-06-07,,,,,,,,,
26809,276872,,IN,2022-06-07,,,,,,,,,
26810,276875,,SA,2022-06-07,,,,,,,,,
26811,276876,,DZ,2022-06-07,,,,,,,,,
26812,276881,,IN,2022-06-07,,,,,,,,,
26813,276882,,IN,2022-06-07,,,,,,,,,
26814,276883,,IN,2022-06-07,,,,,,,,,
26815,276884,,ES,2022-06-07,,,,,,,,,
26816,276885,,NZ,2022-06-07,,,,,,,,,
26817,276886,,BY,2022-06-07,,,,,,,,,
26818,276889,,IN,2022-06-07,,,,,,,,,
26819,276893,,EG,2022-06-07,,,,,,,,,
26820,276894,,IN,2022-06-07,,,,,,,,,
26821,276895,,IN,2022-06-07,,,,,,,,,
26822,276896,,EG,2022-06-07,,,,,,,,,
26823,276898,,NG,2022-06-07,,,,,,,,,
26824,276901,,AE,2022-06-07,,,,,,,,,
26825,276902,,EG,2022-06-07,,,,,,,,,
26826,276903,,UA,2022-06-07,,,,,,,,,
26827,276905,,NG,2022-06-07,,,,,,,,,
26828,276910,,DE,2022-06-07,,,,,,,,,
26829,276914,,US,2022-06-07,,,,,,,,,
26830,276915,,DZ,2022-06-07,,,,,,,,,
26831,276916,,IN,2022-06-07,,,,,,,,,
26832,276918,,IN,2022-06-07,,,,,,,,,
26833,276920,,US,2022-06-07,,,,,,,,,
26834,276924,,IN,2022-06-07,,,,,,,,,
26835,276926,,GB,2022-06-07,,,,,,,,,
26836,276927,,IN,2022-06-07,,,,,,,,,
26837,276928,,MX,2022-06-07,,,,,,,,,
26838,276930,,ES,2022-06-07,,,,,,,,,
26839,276933,,IN,2022-06-07,,,,,,,,,
26840,276935,,ID,2022-06-07,,,,,,,,,
26841,276936,,EG,2022-06-07,,,,,,,,,
26842,276940,,TN,2022-06-07,,,,,,,,,
26843,276941,,IN,2022-06-07,,,,,,,,,
26844,276942,,IN,2022-06-07,,,,,,,,,
26845,276944,,EG,2022-06-07,,,,,,,,,
26846,276946,,IN,2022-06-07,,,,,,,,,
26847,276948,,EG,2022-06-07,,,,,,,,,
26848,276951,,VN,2022-06-07,,,,,,,,,
26849,276952,,IN,2022-06-07,,,,,,,,,
26850,276953,,US,2022-06-07,,,,,,,,,
26851,276956,,TR,2022-06-07,,,,,,,,,
26852,276958,,IN,2022-06-07,,,,,,,,,
26853,276959,,EG,2022-06-07,,,,,,,,,
26854,276960,,IQ,2022-06-07,,,,,,,,,
26855,276961,,TR,2022-06-07,,,,,,,,,
26856,276962,,PK,2022-06-07,,,,,,,,,
26857,276963,,DE,2022-06-07,,,,,,,,,
26858,276964,,DE,2022-06-07,,,,,,,,,
26859,276965,,QA,2022-06-07,,,,,,,,,
26860,276967,,EG,2022-06-07,,,,,,,,,
26861,276968,,NG,2022-06-07,,,,,,,,,
26862,276970,,EG,2022-06-07,,,,,,,,,
26863,276971,,IN,2022-06-07,,,,,,,,,
26864,276972,,IN,2022-06-07,,,,,,,,,
26865,276973,,BG,2022-06-07,,,,,,,,,
26866,276974,,EG,2022-06-07,,,,,,,,,
26867,276975,,IQ,2022-06-07,,,,,,,,,
26868,276977,,UY,2022-06-07,,,,,,,,,
26869,276979,,GB,2022-06-07,,,,,,,,,
26870,276980,,US,2022-06-07,,,,,,,,,
26871,276981,,GB,2022-06-07,,,,,,,,,
26872,276984,,EG,2022-06-08,1.0,100.0,0.65,,,0.0,1.0,0.0,
26873,276986,,US,2022-06-08,,,,,,,,,
26874,276988,,US,2022-06-08,,,,,,,,,
26875,276996,,US,2022-06-08,,,,,,,,,
26876,276997,,MM,2022-06-08,,,,,,,,,
26877,276999,,IN,2022-06-08,,,,,,,,,
26878,277005,,US,2022-06-08,,,,,,,,,
26879,277006,,TR,2022-06-08,,,,,,,,,
26880,277007,,IN,2022-06-08,,,,,,,,,
26881,277008,,IN,2022-06-08,,,,,,,,,
26882,277013,,ID,2022-06-08,,,,,,,,,
26883,277015,,BG,2022-06-08,,,,,,,,,
26884,277023,,TW,2022-06-08,,,,,,,,,
26885,277030,,US,2022-06-08,,,,,,,,,
26886,277031,,IN,2022-06-08,,,,,,,,,
26887,277034,,IQ,2022-06-08,,,,,,,,,
26888,277036,,TR,2022-06-08,,,,,,,,,
26889,277040,,US,2022-06-08,,,,,,,,,
26890,277042,,ZA,2022-06-08,,,,,,,,,
26891,277044,,IN,2022-06-08,,,,,,,,,
26892,277045,,BR,2022-06-08,,,,,,,,,
26893,277047,,AU,2022-06-08,,,,,,,,,
26894,277048,,EG,2022-06-08,,,,,,,,,
26895,277049,,UG,2022-06-08,,,,,,,,,
26896,277051,,DE,2022-06-08,,,,,,,,,
26897,277052,,ES,2022-06-08,,,,,,,,,
26898,277053,,US,2022-06-08,,,,,,,,,
26899,277054,,GB,2022-06-08,,,,,,,,,
26900,277056,,PL,2022-06-08,,,,,,,,,
26901,277058,,US,2022-06-08,,,,,,,,,
26902,277059,,BA,2022-06-08,,,,,,,,,
26903,277060,,US,2022-06-08,,,,,,,,,
26904,277061,,IT,2022-06-08,,,,,,,,,
26905,277062,,IN,2022-06-08,,,,,,,,,
26906,277064,,IN,2022-06-08,,,,,,,,,
26907,277068,,IN,2022-06-08,,,,,,,,,
26908,277070,,US,2022-06-08,,,,,,,,,
26909,277071,,IN,2022-06-08,,,,,,,,,
26910,277072,,US,2022-06-08,,,,,,,,,
26911,277073,,PH,2022-06-08,,,,,,,,,
26912,277075,,IN,2022-06-08,,,,,,,,,
26913,277077,,IN,2022-06-08,,,,,,,,,
26914,277079,,EG,2022-06-08,,,,,,,,,
26915,277080,,IL,2022-06-08,,,,,,,,,
26916,277081,,KE,2022-06-08,,,,,,,,,
26917,277082,,AR,2022-06-08,,,,,,,,,
26918,277085,,IN,2022-06-08,,,,,,,,,
26919,277087,,IT,2022-06-08,,,,,,,,,
26920,277090,,IN,2022-06-08,,,,,,,,,
26921,277091,,US,2022-06-08,,,,,,,,,
26922,277095,,US,2022-06-08,,,,,,,,,1.0
26923,277097,,EG,2022-06-08,,,,,,,,,
26924,277098,,PL,2022-06-08,,,,,,,,,
26925,277100,,IN,2022-06-08,,,,,,,,,
26926,277106,,US,2022-06-08,,,,,,,,,
26927,277108,,IN,2022-06-08,,,,,,,,,
26928,277110,,GB,2022-06-08,,,,,,,,,
26929,277111,,MN,2022-06-08,,,,,,,,,
26930,277112,,FR,2022-06-08,,,,,,,,,
26931,277114,,NG,2022-06-08,,,,,,,,,
26932,277117,,EG,2022-06-08,,,,,,,,,
26933,277119,,LK,2022-06-08,,,,,,,,,
26934,277123,,GB,2022-06-08,,,,,,,,,
26935,277124,,US,2022-06-08,,,,,,,,,
26936,277125,,AE,2022-06-08,,,,,,,,,
26937,277126,,GB,2022-06-08,,,,,,,,,
26938,277128,,IN,2022-06-08,,,,,,,,,
26939,277130,,BR,2022-06-08,,,,,,,,,
26940,277131,,US,2022-06-09,,,,,,,,,
26941,277137,,US,2022-06-09,,,,,,,,,
26942,277139,,IN,2022-06-09,,,,,,,,,
26943,277142,,US,2022-06-09,,,,,,,,,
26944,277144,,IN,2022-06-09,,,,,,,,,
26945,277146,,IN,2022-06-09,,,,,,,,,
26946,277148,,KR,2022-06-09,,,,,,,,,
26947,277151,,ES,2022-06-09,2.0,75.0,1.115,10.0,,1.0,1.0,0.0,
26948,277154,,IN,2022-06-09,,,,,,,,,
26949,277159,,GB,2022-06-09,,,,,,,,,
26950,277163,,EG,2022-06-09,,,,,,,,,
26951,277164,,EG,2022-06-09,,,,,,,,,
26952,277166,,IN,2022-06-09,,,,,,,,,
26953,277168,,IQ,2022-06-09,,,,,,,,,
26954,277169,,GH,2022-06-09,,,,,,,,,
26955,277171,,DZ,2022-06-09,,,,,,,,,
26956,277172,,IN,2022-06-09,,,,,,,,,
26957,277174,,IN,2022-06-09,,,,,,,,,
26958,277176,,IN,2022-06-09,,,,,,,,,
26959,277183,,NG,2022-06-09,,,,,,,,,
26960,277184,,NG,2022-06-09,,,,,,,,,
26961,277185,,US,2022-06-09,,,,,,,,,
26962,277186,,NG,2022-06-09,,,,,,,,,
26963,277188,,IN,2022-06-09,,,,,,,,,
26964,277189,,IN,2022-06-09,,,,,,,,,
26965,277190,,VN,2022-06-09,,,,,,,,,
26966,277196,,US,2022-06-09,,,,,,,,,
26967,277199,,EG,2022-06-09,,,,,,,,,
26968,277200,,KE,2022-06-09,,,,,,,,,
26969,277202,,AU,2022-06-09,,,,,,,,,
26970,277203,,US,2022-06-09,,,,,,,,,
26971,277204,,AR,2022-06-09,,,,,,,,,
26972,277206,,JO,2022-06-09,,,,,,,,,
26973,277208,,US,2022-06-09,,,,,,,,,
26974,277209,,IN,2022-06-09,,,,,,,,,
26975,277211,,PH,2022-06-09,,,,,,,,,
26976,277212,,MX,2022-06-09,,,,,,,,,
26977,277214,,GH,2022-06-09,,,,,,,,,
26978,277216,,GE,2022-06-09,,,,,,,,,
26979,277217,,UA,2022-06-09,,,,,,,,,
26980,277218,,IN,2022-06-09,,,,,,,,,
26981,277219,,US,2022-06-09,,,,,,,,,
26982,277222,,EG,2022-06-09,,,,,,,,,
26983,277223,,CA,2022-06-09,,,,,,,,,
26984,277226,,CA,2022-06-09,,,,,,,,,
26985,277231,,IT,2022-06-09,,,,,,,,,
26986,277233,,EG,2022-06-09,,,,,,,,,
26987,277234,,US,2022-06-09,,,,,,,,,
26988,277235,,NL,2022-06-09,,,,,,,,,
26989,277240,,US,2022-06-09,,,,,,,,,
26990,277241,,US,2022-06-09,,,,,,,,,
26991,277243,,CO,2022-06-10,,,,,,,,,
26992,277246,,IN,2022-06-10,,,,,,,,,
26993,277247,,US,2022-06-10,,,,,,,,,
26994,277249,,IN,2022-06-10,,,,,,,,,
26995,277250,,CA,2022-06-10,,,,,,,,,
26996,277251,,US,2022-06-10,,,,,,,,,
26997,277252,,IN,2022-06-10,,,,,,,,,
26998,277254,,IN,2022-06-10,,,,,,,,,
26999,277255,,IN,2022-06-10,,,,,,,,,
27000,277257,,IE,2022-06-10,,,,,,,,,
27001,277258,,US,2022-06-10,,,,,,,,,
27002,277260,,IN,2022-06-10,,,,,,,,,
27003,277261,,US,2022-06-10,,,,,,,,,
27004,277263,,US,2022-06-10,,,,,,,,,
27005,277264,,US,2022-06-10,,,,,,,,,
27006,277268,,IN,2022-06-10,,,,,,,,,
27007,277273,,KE,2022-06-10,,,,,,,,,
27008,277276,,MU,2022-06-10,,,,,,,,,
27009,277277,,KE,2022-06-10,,,,,,,,,
27010,277279,,AU,2022-06-10,,,,,,,,,
27011,277280,,US,2022-06-10,,,,,,,,,
27012,277282,,IN,2022-06-10,,,,,,,,,
27013,277283,,IN,2022-06-10,,,,,,,,,
27014,277284,,TH,2022-06-10,,,,,,,,,
27015,277286,,TZ,2022-06-10,,,,,,,,,
27016,277289,,PL,2022-06-10,,,,,,,,,
27017,277290,,EG,2022-06-10,,,,,,,,,
27018,277291,,IN,2022-06-10,,,,,,,,,
27019,277292,,LK,2022-06-10,,,,,,,,,
27020,277294,,AL,2022-06-10,,,,,,,,,
27021,277298,,IN,2022-06-10,,,,,,,,,
27022,277300,,US,2022-06-10,,,,,,,,,
27023,277304,,IN,2022-06-10,,,,,,,,,
27024,277305,,US,2022-06-10,,,,,,,,,
27025,277309,,IN,2022-06-10,,,,,,,,,
27026,277310,,EG,2022-06-10,,,,,,,,,
27027,277313,,GB,2022-06-10,,,,,,,,,
27028,277315,,DE,2022-06-10,,,,,,,,,
27029,277316,,IN,2022-06-10,,,,,,,,,
27030,277317,,EG,2022-06-10,,,,,,,,,
27031,277320,,US,2022-06-10,,,,,,,,,
27032,277321,,EG,2022-06-10,,,,,,,,,
27033,277327,,IN,2022-06-10,,,,,,,,,
27034,277328,,US,2022-06-10,,,,,,,,,1.0
27035,277329,,IN,2022-06-10,,,,,,,,,
27036,277330,,NG,2022-06-10,,,,,,,,,
27037,277333,,ID,2022-06-10,,,,,,,,,
27038,277335,,NG,2022-06-10,,,,,,,,,
27039,277336,,IN,2022-06-10,,,,,,,,,
27040,277337,,EG,2022-06-10,,,,,,,,,
27041,277338,,SA,2022-06-10,,,,,,,,,
27042,277343,,FR,2022-06-10,,,,,,,,,
27043,277344,,US,2022-06-10,,,,,,,,,
27044,277349,,NG,2022-06-10,,,,,,,,,
27045,277350,,CA,2022-06-10,,,,,,,,,
27046,277351,,IN,2022-06-10,,,,,,,,,
27047,277359,,IN,2022-06-11,,,,,,,,,
27048,277361,,NG,2022-06-11,,,,,,,,,
27049,277366,,DZ,2022-06-11,,,,,,,,,
27050,277369,,AU,2022-06-11,,,,,,,,,
27051,277370,,CA,2022-06-11,,,,,,,,,
27052,277371,,IN,2022-06-11,,,,,,,,,
27053,277372,,US,2022-06-11,,,,,,,,,
27054,277374,,SA,2022-06-11,,,,,,,,,
27055,277375,,TR,2022-06-11,,,,,,,,,
27056,277379,,DE,2022-06-11,,,,,,,,,
27057,277382,,DZ,2022-06-11,,,,,,,,,
27058,277383,,IN,2022-06-11,,,,,,,,,
27059,277385,,PT,2022-06-11,,,,,,,,,
27060,277386,,EG,2022-06-11,,,,,,,,,
27061,277388,,EG,2022-06-11,,,,,,,,,
27062,277389,,PT,2022-06-11,,,,,,,,,
27063,277390,,IN,2022-06-11,,,,,,,,,
27064,277392,,AU,2022-06-11,,,,,,,,,
27065,277393,,EG,2022-06-11,,,,,,,,,
27066,277396,,GH,2022-06-11,,,,,,,,,
27067,277397,,EG,2022-06-11,,,,,,,,,
27068,277401,,IN,2022-06-11,,,,,,,,,
27069,277402,,TR,2022-06-11,,,,,,,,,
27070,277405,,IN,2022-06-11,,,,,,,,,
27071,277414,,IN,2022-06-11,,,,,,,,,
27072,277415,,IN,2022-06-11,,,,,,,,,
27073,277416,,IT,2022-06-11,,,,,,,,,
27074,277417,,SG,2022-06-11,,,,,,,,,
27075,277421,,TT,2022-06-11,,,,,,,,,
27076,277424,,IN,2022-06-11,,,,,,,,,
27077,277425,,NL,2022-06-11,,,,,,,,,
27078,277427,,GB,2022-06-11,,,,,,,,,
27079,277428,,ES,2022-06-11,,,,,,,,,
27080,277434,,PY,2022-06-11,,,,,,,,,
27081,277436,,US,2022-06-11,,,,,,,,,
27082,277438,,LB,2022-06-11,,,,,,,,,
27083,277440,,UA,2022-06-11,,,,,,,,,
27084,277442,,US,2022-06-11,,,,,,,,,
27085,277444,,GB,2022-06-11,,,,,,,,,
27086,277445,,IN,2022-06-11,,,,,,,,,
27087,277446,,IN,2022-06-11,,,,,,,,,
27088,277447,,IN,2022-06-11,,,,,,,,,
27089,277450,,US,2022-06-11,,,,,,,,,
27090,277454,,NG,2022-06-11,,,,,,,,,
27091,277456,,EG,2022-06-11,,,,,,,,,
27092,277457,,LB,2022-06-11,,,,,,,,,
27093,277458,,EG,2022-06-11,,,,,,,,,
27094,277462,,IN,2022-06-11,,,,,,,,,
27095,277464,,IN,2022-06-11,,,,,,,,,
27096,277466,,PT,2022-06-11,,,,,,,,,
27097,277467,,GH,2022-06-11,,,,,,,,,
27098,277469,,MX,2022-06-11,,,,,,,,,
27099,277471,,US,2022-06-12,,,,,,,,,
27100,277472,,GR,2022-06-12,,,,,,,,,
27101,277473,,DZ,2022-06-12,,,,,,,,,
27102,277474,,EG,2022-06-12,,,,,,,,,
27103,277475,,JP,2022-06-12,,,,,,,,,
27104,277478,,NP,2022-06-12,,,,,,,,,
27105,277482,,IN,2022-06-12,,,,,,,,,
27106,277483,,IN,2022-06-12,,,,,,,,,
27107,277485,,EG,2022-06-12,,,,,,,,,
27108,277486,,CA,2022-06-12,,,,,,,,,
27109,277487,,US,2022-06-12,,,,,,,,,
27110,277490,,GB,2022-06-12,,,,,,,,,
27111,277493,,IN,2022-06-12,,,,,,,,,
27112,277494,,PK,2022-06-12,,,,,,,,,
27113,277495,,IN,2022-06-12,,,,,,,,,
27114,277497,,US,2022-06-12,,,,,,,,,
27115,277500,,US,2022-06-12,,,,,,,,,
27116,277501,,IN,2022-06-12,,,,,,,,,
27117,277502,,IT,2022-06-12,,,,1.0,,1.0,0.0,0.0,
27118,277503,,US,2022-06-12,,,,,,,,,
27119,277504,,UZ,2022-06-12,,,,,,,,,
27120,277509,,NG,2022-06-12,,,,,,,,,
