,date,N° of Registrations,Country_Name,Country_ISO_A3
9788,2022-10-13,2.0,Tunisia,TUN
9789,2022-10-14,2.0,Tunisia,TUN
9790,2022-10-15,1.0,Tunisia,TUN
9791,2022-10-16,1.0,Tunisia,TUN
9792,2022-10-17,2.0,Tunisia,TUN
9793,2022-10-18,1.0,Tunisia,TUN
9794,2022-01-02,3.0,Turkey,TUR
9795,2022-01-04,1.0,Turkey,TUR
9796,2022-01-05,1.0,Turkey,TUR
9797,2022-01-06,1.0,Turkey,TUR
9798,2022-01-07,1.0,Turkey,TUR
9799,2022-01-10,2.0,Turkey,TUR
9800,2022-01-11,1.0,Turkey,TUR
9801,2022-01-13,4.0,Turkey,TUR
9802,2022-01-14,2.0,Turkey,TUR
9803,2022-01-15,4.0,Turkey,TUR
9804,2022-01-17,1.0,Turkey,TUR
9805,2022-01-20,3.0,Turkey,TUR
9806,2022-01-21,2.0,Turkey,TUR
9807,2022-01-22,1.0,Turkey,TUR
9808,2022-01-23,1.0,Turkey,TUR
9809,2022-01-26,2.0,Turkey,TUR
9810,2022-01-27,2.0,Turkey,TUR
9811,2022-01-28,2.0,Turkey,TUR
9812,2022-01-29,2.0,Turkey,TUR
9813,2022-01-30,3.0,Turkey,TUR
9814,2022-01-31,3.0,Turkey,TUR
9815,2022-02-01,2.0,Turkey,TUR
9816,2022-02-02,4.0,Turkey,TUR
9817,2022-02-03,2.0,Turkey,TUR
9818,2022-02-04,6.0,Turkey,TUR
9819,2022-02-05,2.0,Turkey,TUR
9820,2022-02-06,3.0,Turkey,TUR
9821,2022-02-08,2.0,Turkey,TUR
9822,2022-02-09,3.0,Turkey,TUR
9823,2022-02-12,1.0,Turkey,TUR
9824,2022-02-13,2.0,Turkey,TUR
9825,2022-02-14,2.0,Turkey,TUR
9826,2022-02-15,4.0,Turkey,TUR
9827,2022-02-16,1.0,Turkey,TUR
9828,2022-02-17,2.0,Turkey,TUR
9829,2022-02-18,2.0,Turkey,TUR
9830,2022-02-19,2.0,Turkey,TUR
9831,2022-02-20,3.0,Turkey,TUR
9832,2022-02-21,3.0,Turkey,TUR
9833,2022-02-22,4.0,Turkey,TUR
9834,2022-02-23,2.0,Turkey,TUR
9835,2022-02-24,4.0,Turkey,TUR
9836,2022-02-25,5.0,Turkey,TUR
9837,2022-02-26,2.0,Turkey,TUR
9838,2022-02-28,1.0,Turkey,TUR
9839,2022-03-01,2.0,Turkey,TUR
9840,2022-03-02,2.0,Turkey,TUR
9841,2022-03-03,2.0,Turkey,TUR
9842,2022-03-04,4.0,Turkey,TUR
9843,2022-03-06,2.0,Turkey,TUR
9844,2022-03-07,4.0,Turkey,TUR
9845,2022-03-08,1.0,Turkey,TUR
9846,2022-03-09,2.0,Turkey,TUR
9847,2022-03-10,3.0,Turkey,TUR
9848,2022-03-11,2.0,Turkey,TUR
9849,2022-03-12,1.0,Turkey,TUR
9850,2022-03-13,5.0,Turkey,TUR
9851,2022-03-14,3.0,Turkey,TUR
9852,2022-03-15,3.0,Turkey,TUR
9853,2022-03-16,5.0,Turkey,TUR
9854,2022-03-17,5.0,Turkey,TUR
9855,2022-03-18,1.0,Turkey,TUR
9856,2022-03-19,7.0,Turkey,TUR
9857,2022-03-20,5.0,Turkey,TUR
9858,2022-03-21,2.0,Turkey,TUR
9859,2022-03-22,2.0,Turkey,TUR
9860,2022-03-23,1.0,Turkey,TUR
9861,2022-03-24,3.0,Turkey,TUR
9862,2022-03-26,2.0,Turkey,TUR
9863,2022-03-27,2.0,Turkey,TUR
9864,2022-03-30,2.0,Turkey,TUR
9865,2022-03-31,2.0,Turkey,TUR
9866,2022-04-01,1.0,Turkey,TUR
9867,2022-04-03,2.0,Turkey,TUR
9868,2022-04-04,1.0,Turkey,TUR
9869,2022-04-05,5.0,Turkey,TUR
9870,2022-04-08,2.0,Turkey,TUR
9871,2022-04-09,1.0,Turkey,TUR
9872,2022-04-10,2.0,Turkey,TUR
9873,2022-04-11,3.0,Turkey,TUR
9874,2022-04-12,1.0,Turkey,TUR
9875,2022-04-13,1.0,Turkey,TUR
9876,2022-04-14,2.0,Turkey,TUR
9877,2022-04-15,1.0,Turkey,TUR
9878,2022-04-16,1.0,Turkey,TUR
9879,2022-04-17,2.0,Turkey,TUR
9880,2022-04-18,1.0,Turkey,TUR
9881,2022-04-20,1.0,Turkey,TUR
9882,2022-04-21,2.0,Turkey,TUR
9883,2022-04-22,4.0,Turkey,TUR
9884,2022-04-24,2.0,Turkey,TUR
9885,2022-04-25,1.0,Turkey,TUR
9886,2022-04-26,4.0,Turkey,TUR
9887,2022-04-27,3.0,Turkey,TUR
9888,2022-04-28,2.0,Turkey,TUR
9889,2022-04-29,1.0,Turkey,TUR
9890,2022-04-30,2.0,Turkey,TUR
9891,2022-05-01,3.0,Turkey,TUR
9892,2022-05-03,2.0,Turkey,TUR
9893,2022-05-04,2.0,Turkey,TUR
9894,2022-05-08,1.0,Turkey,TUR
9895,2022-05-09,1.0,Turkey,TUR
9896,2022-05-10,1.0,Turkey,TUR
9897,2022-05-11,1.0,Turkey,TUR
9898,2022-05-14,1.0,Turkey,TUR
9899,2022-05-15,2.0,Turkey,TUR
9900,2022-05-16,1.0,Turkey,TUR
9901,2022-05-18,1.0,Turkey,TUR
9902,2022-05-21,1.0,Turkey,TUR
9903,2022-05-22,5.0,Turkey,TUR
9904,2022-05-23,3.0,Turkey,TUR
9905,2022-05-24,1.0,Turkey,TUR
9906,2022-05-25,3.0,Turkey,TUR
9907,2022-05-26,2.0,Turkey,TUR
9908,2022-05-29,1.0,Turkey,TUR
9909,2022-05-30,1.0,Turkey,TUR
9910,2022-05-31,1.0,Turkey,TUR
9911,2022-06-01,2.0,Turkey,TUR
9912,2022-06-02,1.0,Turkey,TUR
9913,2022-06-03,5.0,Turkey,TUR
9914,2022-06-04,1.0,Turkey,TUR
9915,2022-06-06,2.0,Turkey,TUR
9916,2022-06-07,4.0,Turkey,TUR
9917,2022-06-08,2.0,Turkey,TUR
9918,2022-06-10,2.0,Turkey,TUR
9919,2022-06-11,2.0,Turkey,TUR
9920,2022-06-14,2.0,Turkey,TUR
9921,2022-06-15,1.0,Turkey,TUR
9922,2022-06-16,3.0,Turkey,TUR
9923,2022-06-18,1.0,Turkey,TUR
9924,2022-06-19,3.0,Turkey,TUR
9925,2022-06-20,4.0,Turkey,TUR
9926,2022-06-21,1.0,Turkey,TUR
9927,2022-06-22,1.0,Turkey,TUR
9928,2022-06-23,2.0,Turkey,TUR
9929,2022-06-25,3.0,Turkey,TUR
9930,2022-06-26,2.0,Turkey,TUR
9931,2022-06-27,2.0,Turkey,TUR
9932,2022-06-28,2.0,Turkey,TUR
9933,2022-06-30,4.0,Turkey,TUR
9934,2022-07-02,2.0,Turkey,TUR
9935,2022-07-03,1.0,Turkey,TUR
9936,2022-07-04,1.0,Turkey,TUR
9937,2022-07-06,1.0,Turkey,TUR
9938,2022-07-07,3.0,Turkey,TUR
9939,2022-07-08,2.0,Turkey,TUR
9940,2022-07-09,1.0,Turkey,TUR
9941,2022-07-11,1.0,Turkey,TUR
9942,2022-07-13,2.0,Turkey,TUR
9943,2022-07-15,3.0,Turkey,TUR
9944,2022-07-17,2.0,Turkey,TUR
9945,2022-07-18,1.0,Turkey,TUR
9946,2022-07-19,2.0,Turkey,TUR
9947,2022-07-20,1.0,Turkey,TUR
9948,2022-07-21,1.0,Turkey,TUR
9949,2022-07-23,1.0,Turkey,TUR
9950,2022-07-24,1.0,Turkey,TUR
9951,2022-07-25,2.0,Turkey,TUR
9952,2022-07-26,1.0,Turkey,TUR
9953,2022-07-27,2.0,Turkey,TUR
9954,2022-07-28,1.0,Turkey,TUR
9955,2022-07-29,4.0,Turkey,TUR
9956,2022-07-30,1.0,Turkey,TUR
9957,2022-07-31,2.0,Turkey,TUR
9958,2022-08-01,1.0,Turkey,TUR
9959,2022-08-02,1.0,Turkey,TUR
9960,2022-08-03,2.0,Turkey,TUR
9961,2022-08-04,2.0,Turkey,TUR
9962,2022-08-06,1.0,Turkey,TUR
9963,2022-08-08,1.0,Turkey,TUR
9964,2022-08-09,2.0,Turkey,TUR
9965,2022-08-10,3.0,Turkey,TUR
9966,2022-08-11,3.0,Turkey,TUR
9967,2022-08-12,1.0,Turkey,TUR
9968,2022-08-13,3.0,Turkey,TUR
9969,2022-08-14,2.0,Turkey,TUR
9970,2022-08-15,4.0,Turkey,TUR
9971,2022-08-16,1.0,Turkey,TUR
9972,2022-08-17,1.0,Turkey,TUR
9973,2022-08-18,2.0,Turkey,TUR
9974,2022-08-23,1.0,Turkey,TUR
9975,2022-08-24,6.0,Turkey,TUR
9976,2022-08-26,3.0,Turkey,TUR
9977,2022-08-27,3.0,Turkey,TUR
9978,2022-08-29,1.0,Turkey,TUR
9979,2022-08-30,7.0,Turkey,TUR
9980,2022-08-31,2.0,Turkey,TUR
9981,2022-09-01,1.0,Turkey,TUR
9982,2022-09-02,1.0,Turkey,TUR
9983,2022-09-03,1.0,Turkey,TUR
9984,2022-09-04,1.0,Turkey,TUR
9985,2022-09-05,2.0,Turkey,TUR
9986,2022-09-07,2.0,Turkey,TUR
9987,2022-09-08,4.0,Turkey,TUR
9988,2022-09-09,2.0,Turkey,TUR
9989,2022-09-11,1.0,Turkey,TUR
9990,2022-09-13,1.0,Turkey,TUR
9991,2022-09-15,1.0,Turkey,TUR
9992,2022-09-16,1.0,Turkey,TUR
9993,2022-09-17,1.0,Turkey,TUR
9994,2022-09-18,1.0,Turkey,TUR
9995,2022-09-19,2.0,Turkey,TUR
9996,2022-09-20,2.0,Turkey,TUR
9997,2022-09-22,3.0,Turkey,TUR
9998,2022-09-28,2.0,Turkey,TUR
9999,2022-09-29,3.0,Turkey,TUR
10000,2022-09-30,2.0,Turkey,TUR
10001,2022-10-02,2.0,Turkey,TUR
10002,2022-10-03,4.0,Turkey,TUR
10003,2022-10-04,8.0,Turkey,TUR
10004,2022-10-06,2.0,Turkey,TUR
10005,2022-10-10,1.0,Turkey,TUR
10006,2022-10-11,3.0,Turkey,TUR
10007,2022-10-12,3.0,Turkey,TUR
10008,2022-10-13,4.0,Turkey,TUR
10009,2022-10-15,1.0,Turkey,TUR
10010,2022-10-16,2.0,Turkey,TUR
10011,2022-10-17,2.0,Turkey,TUR
10012,2022-10-18,1.0,Turkey,TUR
10013,2022-10-19,4.0,Turkey,TUR
10014,2022-01-04,1.0,Trinidad and Tobago,TTO
10015,2022-02-08,1.0,Trinidad and Tobago,TTO
10016,2022-04-03,1.0,Trinidad and Tobago,TTO
10017,2022-04-14,1.0,Trinidad and Tobago,TTO
10018,2022-04-19,1.0,Trinidad and Tobago,TTO
10019,2022-06-11,1.0,Trinidad and Tobago,TTO
10020,2022-08-04,1.0,Trinidad and Tobago,TTO
10021,2022-10-11,1.0,Trinidad and Tobago,TTO
10022,2022-01-12,1.0,Taiwan,TWN
10023,2022-01-13,1.0,Taiwan,TWN
10024,2022-01-19,1.0,Taiwan,TWN
10025,2022-01-23,1.0,Taiwan,TWN
10026,2022-02-03,1.0,Taiwan,TWN
10027,2022-02-05,1.0,Taiwan,TWN
10028,2022-02-08,1.0,Taiwan,TWN
10029,2022-02-10,1.0,Taiwan,TWN
10030,2022-02-17,1.0,Taiwan,TWN
10031,2022-02-18,1.0,Taiwan,TWN
10032,2022-03-02,1.0,Taiwan,TWN
10033,2022-03-11,1.0,Taiwan,TWN
10034,2022-03-12,1.0,Taiwan,TWN
10035,2022-03-13,1.0,Taiwan,TWN
10036,2022-03-14,2.0,Taiwan,TWN
10037,2022-03-21,1.0,Taiwan,TWN
10038,2022-03-22,2.0,Taiwan,TWN
10039,2022-03-24,1.0,Taiwan,TWN
10040,2022-03-29,1.0,Taiwan,TWN
10041,2022-03-30,1.0,Taiwan,TWN
10042,2022-04-08,1.0,Taiwan,TWN
10043,2022-04-09,1.0,Taiwan,TWN
10044,2022-04-12,1.0,Taiwan,TWN
10045,2022-04-20,1.0,Taiwan,TWN
10046,2022-04-21,2.0,Taiwan,TWN
10047,2022-04-24,1.0,Taiwan,TWN
10048,2022-04-26,1.0,Taiwan,TWN
10049,2022-05-04,1.0,Taiwan,TWN
10050,2022-05-15,1.0,Taiwan,TWN
10051,2022-05-16,1.0,Taiwan,TWN
10052,2022-05-18,1.0,Taiwan,TWN
10053,2022-05-29,1.0,Taiwan,TWN
10054,2022-06-08,2.0,Taiwan,TWN
10055,2022-06-14,1.0,Taiwan,TWN
10056,2022-07-04,2.0,Taiwan,TWN
10057,2022-07-17,1.0,Taiwan,TWN
10058,2022-07-22,1.0,Taiwan,TWN
10059,2022-08-01,1.0,Taiwan,TWN
10060,2022-08-02,1.0,Taiwan,TWN
10061,2022-08-03,1.0,Taiwan,TWN
10062,2022-08-07,1.0,Taiwan,TWN
10063,2022-08-11,2.0,Taiwan,TWN
10064,2022-08-21,1.0,Taiwan,TWN
10065,2022-08-22,1.0,Taiwan,TWN
10066,2022-08-25,1.0,Taiwan,TWN
10067,2022-08-28,1.0,Taiwan,TWN
10068,2022-08-31,1.0,Taiwan,TWN
10069,2022-09-03,1.0,Taiwan,TWN
10070,2022-09-12,1.0,Taiwan,TWN
10071,2022-09-16,1.0,Taiwan,TWN
10072,2022-09-17,1.0,Taiwan,TWN
10073,2022-09-23,1.0,Taiwan,TWN
10074,2022-09-29,1.0,Taiwan,TWN
10075,2022-10-14,1.0,Taiwan,TWN
10076,2022-01-02,1.0,United Republic of Tanzania,TZA
10077,2022-01-03,1.0,United Republic of Tanzania,TZA
10078,2022-01-12,1.0,United Republic of Tanzania,TZA
10079,2022-01-13,1.0,United Republic of Tanzania,TZA
10080,2022-01-16,1.0,United Republic of Tanzania,TZA
10081,2022-01-17,1.0,United Republic of Tanzania,TZA
10082,2022-02-15,1.0,United Republic of Tanzania,TZA
10083,2022-02-21,1.0,United Republic of Tanzania,TZA
10084,2022-03-10,1.0,United Republic of Tanzania,TZA
10085,2022-03-15,1.0,United Republic of Tanzania,TZA
10086,2022-03-17,1.0,United Republic of Tanzania,TZA
10087,2022-04-16,1.0,United Republic of Tanzania,TZA
10088,2022-04-19,1.0,United Republic of Tanzania,TZA
10089,2022-05-02,2.0,United Republic of Tanzania,TZA
10090,2022-05-05,1.0,United Republic of Tanzania,TZA
10091,2022-05-10,1.0,United Republic of Tanzania,TZA
10092,2022-06-02,1.0,United Republic of Tanzania,TZA
10093,2022-06-04,1.0,United Republic of Tanzania,TZA
10094,2022-06-10,1.0,United Republic of Tanzania,TZA
10095,2022-07-10,1.0,United Republic of Tanzania,TZA
10096,2022-07-16,1.0,United Republic of Tanzania,TZA
10097,2022-08-17,1.0,United Republic of Tanzania,TZA
10098,2022-08-19,1.0,United Republic of Tanzania,TZA
10099,2022-08-20,1.0,United Republic of Tanzania,TZA
10100,2022-08-30,1.0,United Republic of Tanzania,TZA
10101,2022-08-31,1.0,United Republic of Tanzania,TZA
10102,2022-09-19,1.0,United Republic of Tanzania,TZA
10103,2022-09-27,1.0,United Republic of Tanzania,TZA
10104,2022-10-10,1.0,United Republic of Tanzania,TZA
10105,2022-01-02,1.0,Ukraine,UKR
10106,2022-01-07,1.0,Ukraine,UKR
10107,2022-01-11,1.0,Ukraine,UKR
10108,2022-01-21,1.0,Ukraine,UKR
10109,2022-01-24,2.0,Ukraine,UKR
10110,2022-01-28,1.0,Ukraine,UKR
10111,2022-02-01,1.0,Ukraine,UKR
10112,2022-02-02,1.0,Ukraine,UKR
10113,2022-02-15,2.0,Ukraine,UKR
10114,2022-02-20,1.0,Ukraine,UKR
10115,2022-02-21,1.0,Ukraine,UKR
10116,2022-03-14,1.0,Ukraine,UKR
10117,2022-03-22,2.0,Ukraine,UKR
10118,2022-04-02,1.0,Ukraine,UKR
10119,2022-04-14,1.0,Ukraine,UKR
10120,2022-04-16,1.0,Ukraine,UKR
10121,2022-04-19,1.0,Ukraine,UKR
10122,2022-05-10,1.0,Ukraine,UKR
10123,2022-05-13,2.0,Ukraine,UKR
10124,2022-05-19,2.0,Ukraine,UKR
10125,2022-06-02,2.0,Ukraine,UKR
10126,2022-06-07,1.0,Ukraine,UKR
10127,2022-06-09,1.0,Ukraine,UKR
10128,2022-06-11,2.0,Ukraine,UKR
10129,2022-06-13,1.0,Ukraine,UKR
10130,2022-06-22,1.0,Ukraine,UKR
10131,2022-06-24,1.0,Ukraine,UKR
10132,2022-07-08,2.0,Ukraine,UKR
10133,2022-07-12,1.0,Ukraine,UKR
10134,2022-07-13,1.0,Ukraine,UKR
10135,2022-07-15,1.0,Ukraine,UKR
10136,2022-07-22,1.0,Ukraine,UKR
10137,2022-07-25,1.0,Ukraine,UKR
10138,2022-07-27,1.0,Ukraine,UKR
10139,2022-08-02,1.0,Ukraine,UKR
10140,2022-08-05,1.0,Ukraine,UKR
10141,2022-08-10,1.0,Ukraine,UKR
10142,2022-08-12,1.0,Ukraine,UKR
10143,2022-08-15,1.0,Ukraine,UKR
10144,2022-08-17,2.0,Ukraine,UKR
10145,2022-08-29,2.0,Ukraine,UKR
10146,2022-08-31,1.0,Ukraine,UKR
10147,2022-09-05,1.0,Ukraine,UKR
10148,2022-09-16,1.0,Ukraine,UKR
10149,2022-09-18,1.0,Ukraine,UKR
10150,2022-09-20,2.0,Ukraine,UKR
10151,2022-09-22,1.0,Ukraine,UKR
10152,2022-09-24,1.0,Ukraine,UKR
10153,2022-09-26,1.0,Ukraine,UKR
10154,2022-09-29,1.0,Ukraine,UKR
10155,2022-10-12,1.0,Ukraine,UKR
10156,2022-01-12,1.0,Uganda,UGA
10157,2022-02-11,1.0,Uganda,UGA
10158,2022-02-14,1.0,Uganda,UGA
10159,2022-03-11,1.0,Uganda,UGA
10160,2022-04-05,1.0,Uganda,UGA
10161,2022-04-08,1.0,Uganda,UGA
10162,2022-04-18,1.0,Uganda,UGA
10163,2022-05-10,1.0,Uganda,UGA
10164,2022-05-14,1.0,Uganda,UGA
10165,2022-05-17,2.0,Uganda,UGA
10166,2022-05-27,1.0,Uganda,UGA
10167,2022-06-06,1.0,Uganda,UGA
10168,2022-06-08,1.0,Uganda,UGA
10169,2022-06-16,1.0,Uganda,UGA
10170,2022-06-17,1.0,Uganda,UGA
10171,2022-06-28,1.0,Uganda,UGA
10172,2022-07-01,1.0,Uganda,UGA
10173,2022-07-07,1.0,Uganda,UGA
10174,2022-07-14,1.0,Uganda,UGA
10175,2022-07-20,1.0,Uganda,UGA
10176,2022-08-04,1.0,Uganda,UGA
10177,2022-08-09,1.0,Uganda,UGA
10178,2022-08-12,1.0,Uganda,UGA
10179,2022-08-13,1.0,Uganda,UGA
10180,2022-08-16,2.0,Uganda,UGA
10181,2022-08-17,1.0,Uganda,UGA
10182,2022-08-24,2.0,Uganda,UGA
10183,2022-08-25,1.0,Uganda,UGA
10184,2022-08-26,2.0,Uganda,UGA
10185,2022-08-29,1.0,Uganda,UGA
10186,2022-09-03,1.0,Uganda,UGA
10187,2022-09-06,1.0,Uganda,UGA
10188,2022-09-09,1.0,Uganda,UGA
10189,2022-09-10,1.0,Uganda,UGA
10190,2022-09-19,1.0,Uganda,UGA
10191,2022-10-03,1.0,Uganda,UGA
10192,2022-10-04,1.0,Uganda,UGA
10193,2022-10-05,1.0,Uganda,UGA
10194,2022-10-06,1.0,Uganda,UGA
10195,2022-10-11,1.0,Uganda,UGA
10196,2022-01-01,13.0,United States of America,USA
10197,2022-01-02,17.0,United States of America,USA
10198,2022-01-03,17.0,United States of America,USA
10199,2022-01-04,19.0,United States of America,USA
10200,2022-01-05,21.0,United States of America,USA
10201,2022-01-06,18.0,United States of America,USA
10202,2022-01-07,14.0,United States of America,USA
10203,2022-01-08,9.0,United States of America,USA
10204,2022-01-09,12.0,United States of America,USA
10205,2022-01-10,14.0,United States of America,USA
10206,2022-01-11,15.0,United States of America,USA
10207,2022-01-12,13.0,United States of America,USA
10208,2022-01-13,17.0,United States of America,USA
10209,2022-01-14,13.0,United States of America,USA
10210,2022-01-15,15.0,United States of America,USA
10211,2022-01-16,12.0,United States of America,USA
10212,2022-01-17,19.0,United States of America,USA
10213,2022-01-18,15.0,United States of America,USA
10214,2022-01-19,14.0,United States of America,USA
10215,2022-01-20,21.0,United States of America,USA
10216,2022-01-21,13.0,United States of America,USA
10217,2022-01-22,11.0,United States of America,USA
10218,2022-01-23,8.0,United States of America,USA
10219,2022-01-24,19.0,United States of America,USA
10220,2022-01-25,19.0,United States of America,USA
10221,2022-01-26,19.0,United States of America,USA
10222,2022-01-27,16.0,United States of America,USA
10223,2022-01-28,19.0,United States of America,USA
10224,2022-01-29,4.0,United States of America,USA
10225,2022-01-30,12.0,United States of America,USA
10226,2022-01-31,16.0,United States of America,USA
10227,2022-02-01,14.0,United States of America,USA
10228,2022-02-02,19.0,United States of America,USA
10229,2022-02-03,32.0,United States of America,USA
10230,2022-02-04,21.0,United States of America,USA
10231,2022-02-05,9.0,United States of America,USA
10232,2022-02-06,15.0,United States of America,USA
10233,2022-02-07,23.0,United States of America,USA
10234,2022-02-08,19.0,United States of America,USA
10235,2022-02-09,11.0,United States of America,USA
10236,2022-02-10,9.0,United States of America,USA
10237,2022-02-11,9.0,United States of America,USA
10238,2022-02-12,12.0,United States of America,USA
10239,2022-02-13,13.0,United States of America,USA
10240,2022-02-14,16.0,United States of America,USA
10241,2022-02-15,11.0,United States of America,USA
10242,2022-02-16,17.0,United States of America,USA
10243,2022-02-17,26.0,United States of America,USA
10244,2022-02-18,17.0,United States of America,USA
10245,2022-02-19,17.0,United States of America,USA
10246,2022-02-20,11.0,United States of America,USA
10247,2022-02-21,19.0,United States of America,USA
10248,2022-02-22,21.0,United States of America,USA
10249,2022-02-23,22.0,United States of America,USA
10250,2022-02-24,15.0,United States of America,USA
10251,2022-02-25,31.0,United States of America,USA
10252,2022-02-26,18.0,United States of America,USA
10253,2022-02-27,15.0,United States of America,USA
10254,2022-02-28,27.0,United States of America,USA
10255,2022-03-01,20.0,United States of America,USA
10256,2022-03-02,20.0,United States of America,USA
10257,2022-03-03,16.0,United States of America,USA
10258,2022-03-04,16.0,United States of America,USA
10259,2022-03-05,11.0,United States of America,USA
10260,2022-03-06,10.0,United States of America,USA
10261,2022-03-07,22.0,United States of America,USA
10262,2022-03-08,22.0,United States of America,USA
10263,2022-03-09,33.0,United States of America,USA
10264,2022-03-10,22.0,United States of America,USA
10265,2022-03-11,22.0,United States of America,USA
10266,2022-03-12,21.0,United States of America,USA
10267,2022-03-13,12.0,United States of America,USA
10268,2022-03-14,16.0,United States of America,USA
10269,2022-03-15,28.0,United States of America,USA
10270,2022-03-16,20.0,United States of America,USA
10271,2022-03-17,10.0,United States of America,USA
10272,2022-03-18,19.0,United States of America,USA
10273,2022-03-19,18.0,United States of America,USA
10274,2022-03-20,12.0,United States of America,USA
10275,2022-03-21,14.0,United States of America,USA
10276,2022-03-22,16.0,United States of America,USA
10277,2022-03-23,15.0,United States of America,USA
10278,2022-03-24,10.0,United States of America,USA
10279,2022-03-25,9.0,United States of America,USA
10280,2022-03-26,10.0,United States of America,USA
10281,2022-03-27,7.0,United States of America,USA
10282,2022-03-28,15.0,United States of America,USA
10283,2022-03-29,13.0,United States of America,USA
10284,2022-03-30,10.0,United States of America,USA
10285,2022-03-31,19.0,United States of America,USA
10286,2022-04-01,26.0,United States of America,USA
10287,2022-04-02,13.0,United States of America,USA
10288,2022-04-03,14.0,United States of America,USA
10289,2022-04-04,25.0,United States of America,USA
10290,2022-04-05,13.0,United States of America,USA
10291,2022-04-06,17.0,United States of America,USA
10292,2022-04-07,28.0,United States of America,USA
10293,2022-04-08,26.0,United States of America,USA
10294,2022-04-09,16.0,United States of America,USA
10295,2022-04-10,20.0,United States of America,USA
10296,2022-04-11,13.0,United States of America,USA
10297,2022-04-12,17.0,United States of America,USA
10298,2022-04-13,18.0,United States of America,USA
10299,2022-04-14,13.0,United States of America,USA
10300,2022-04-15,21.0,United States of America,USA
10301,2022-04-16,13.0,United States of America,USA
10302,2022-04-17,22.0,United States of America,USA
10303,2022-04-18,18.0,United States of America,USA
10304,2022-04-19,21.0,United States of America,USA
10305,2022-04-20,15.0,United States of America,USA
10306,2022-04-21,12.0,United States of America,USA
10307,2022-04-22,22.0,United States of America,USA
10308,2022-04-23,8.0,United States of America,USA
10309,2022-04-24,18.0,United States of America,USA
10310,2022-04-25,21.0,United States of America,USA
10311,2022-04-26,17.0,United States of America,USA
10312,2022-04-27,19.0,United States of America,USA
10313,2022-04-28,14.0,United States of America,USA
10314,2022-04-29,17.0,United States of America,USA
10315,2022-04-30,13.0,United States of America,USA
10316,2022-05-01,10.0,United States of America,USA
10317,2022-05-02,18.0,United States of America,USA
10318,2022-05-03,18.0,United States of America,USA
10319,2022-05-04,23.0,United States of America,USA
10320,2022-05-05,24.0,United States of America,USA
10321,2022-05-06,21.0,United States of America,USA
10322,2022-05-07,14.0,United States of America,USA
10323,2022-05-08,15.0,United States of America,USA
10324,2022-05-09,21.0,United States of America,USA
10325,2022-05-10,20.0,United States of America,USA
10326,2022-05-11,18.0,United States of America,USA
10327,2022-05-12,14.0,United States of America,USA
10328,2022-05-13,16.0,United States of America,USA
10329,2022-05-14,22.0,United States of America,USA
10330,2022-05-15,14.0,United States of America,USA
10331,2022-05-16,25.0,United States of America,USA
10332,2022-05-17,16.0,United States of America,USA
10333,2022-05-18,21.0,United States of America,USA
10334,2022-05-19,19.0,United States of America,USA
10335,2022-05-20,8.0,United States of America,USA
10336,2022-05-21,9.0,United States of America,USA
10337,2022-05-22,9.0,United States of America,USA
10338,2022-05-23,16.0,United States of America,USA
10339,2022-05-24,7.0,United States of America,USA
10340,2022-05-25,13.0,United States of America,USA
10341,2022-05-26,13.0,United States of America,USA
10342,2022-05-27,13.0,United States of America,USA
10343,2022-05-28,7.0,United States of America,USA
10344,2022-05-29,8.0,United States of America,USA
10345,2022-05-30,11.0,United States of America,USA
10346,2022-05-31,16.0,United States of America,USA
10347,2022-06-01,27.0,United States of America,USA
10348,2022-06-02,36.0,United States of America,USA
10349,2022-06-03,24.0,United States of America,USA
10350,2022-06-04,18.0,United States of America,USA
10351,2022-06-05,13.0,United States of America,USA
10352,2022-06-06,23.0,United States of America,USA
10353,2022-06-07,19.0,United States of America,USA
10354,2022-06-08,23.0,United States of America,USA
10355,2022-06-09,17.0,United States of America,USA
10356,2022-06-10,16.0,United States of America,USA
10357,2022-06-11,12.0,United States of America,USA
10358,2022-06-12,18.0,United States of America,USA
10359,2022-06-13,19.0,United States of America,USA
10360,2022-06-14,25.0,United States of America,USA
10361,2022-06-15,18.0,United States of America,USA
10362,2022-06-16,24.0,United States of America,USA
10363,2022-06-17,15.0,United States of America,USA
10364,2022-06-18,15.0,United States of America,USA
10365,2022-06-19,17.0,United States of America,USA
10366,2022-06-20,20.0,United States of America,USA
10367,2022-06-21,17.0,United States of America,USA
10368,2022-06-22,15.0,United States of America,USA
10369,2022-06-23,19.0,United States of America,USA
10370,2022-06-24,18.0,United States of America,USA
10371,2022-06-25,10.0,United States of America,USA
10372,2022-06-26,17.0,United States of America,USA
10373,2022-06-27,16.0,United States of America,USA
10374,2022-06-28,20.0,United States of America,USA
10375,2022-06-29,20.0,United States of America,USA
10376,2022-06-30,17.0,United States of America,USA
10377,2022-07-01,15.0,United States of America,USA
10378,2022-07-02,11.0,United States of America,USA
10379,2022-07-03,8.0,United States of America,USA
10380,2022-07-04,14.0,United States of America,USA
10381,2022-07-05,15.0,United States of America,USA
10382,2022-07-06,19.0,United States of America,USA
10383,2022-07-07,25.0,United States of America,USA
10384,2022-07-08,29.0,United States of America,USA
10385,2022-07-09,16.0,United States of America,USA
10386,2022-07-10,13.0,United States of America,USA
10387,2022-07-11,25.0,United States of America,USA
10388,2022-07-12,21.0,United States of America,USA
